customer_id,event_timestamp,age,balance,duration,campaign,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
231,2025-11-10 19:09:12.766960+00:00,47,-12,18,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
232,2025-11-10 19:09:12.766960+00:00,31,388,730,2,0,services,married,secondary,no,yes,no,cellular,may,failure,no
233,2025-11-10 19:09:12.766960+00:00,57,294,746,2,0,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,no
234,2025-11-10 19:09:12.766960+00:00,53,1827,121,1,0,blue-collar,married,secondary,no,no,no,cellular,may,failure,no
235,2025-11-10 19:09:12.766960+00:00,55,627,247,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
236,2025-11-10 19:09:12.766960+00:00,45,25,40,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
237,2025-11-10 19:09:12.766960+00:00,53,315,181,2,0,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
238,2025-11-10 19:09:12.766960+00:00,37,0,79,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
239,2025-11-10 19:09:12.766960+00:00,44,66,206,1,0,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
240,2025-11-10 19:09:12.766960+00:00,49,-9,389,1,0,blue-collar,divorced,primary,no,yes,yes,cellular,may,failure,no
241,2025-11-10 19:09:12.766960+00:00,46,349,127,1,0,technician,married,secondary,no,yes,yes,cellular,may,failure,no
242,2025-11-10 19:09:12.766960+00:00,43,100,702,1,0,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,no
243,2025-11-10 19:09:12.766960+00:00,38,0,151,1,0,admin.,married,secondary,no,no,no,cellular,may,failure,no
244,2025-11-10 19:09:12.766960+00:00,43,434,117,1,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
245,2025-11-10 19:09:12.766960+00:00,49,3237,232,3,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
246,2025-11-10 19:09:12.766960+00:00,42,275,408,2,0,management,married,secondary,no,no,no,cellular,may,failure,no
247,2025-11-10 19:09:12.766960+00:00,22,0,179,2,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
248,2025-11-10 19:09:12.766960+00:00,40,207,39,1,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
249,2025-11-10 19:09:12.766960+00:00,39,483,282,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
250,2025-11-10 19:09:12.766960+00:00,51,2248,714,2,0,services,married,secondary,no,yes,no,cellular,may,failure,no
251,2025-11-10 19:09:12.766960+00:00,49,428,50,1,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
252,2025-11-10 19:09:12.766960+00:00,53,0,181,1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
253,2025-11-10 19:09:12.766960+00:00,34,0,142,1,0,services,single,secondary,no,yes,no,cellular,may,failure,no
254,2025-11-10 19:09:12.766960+00:00,33,140,227,1,0,technician,divorced,secondary,no,yes,no,cellular,may,failure,no
255,2025-11-10 19:09:12.766960+00:00,50,297,119,1,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
256,2025-11-10 19:09:12.766960+00:00,39,279,361,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
257,2025-11-10 19:09:12.766960+00:00,59,901,73,3,0,entrepreneur,divorced,secondary,no,yes,no,cellular,may,failure,no
258,2025-11-10 19:09:12.766960+00:00,30,2573,67,2,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
259,2025-11-10 19:09:12.766960+00:00,36,143,350,1,0,services,married,secondary,no,yes,yes,cellular,may,failure,no
260,2025-11-10 19:09:12.766960+00:00,40,475,332,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
261,2025-11-10 19:09:12.766960+00:00,53,70,611,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
262,2025-11-10 19:09:12.766960+00:00,34,318,113,2,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
263,2025-11-10 19:09:12.766960+00:00,37,275,132,1,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
264,2025-11-10 19:09:12.766960+00:00,42,742,58,3,0,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
265,2025-11-10 19:09:12.766960+00:00,41,236,151,1,0,entrepreneur,married,primary,no,yes,no,cellular,may,failure,no
266,2025-11-10 19:09:12.766960+00:00,30,25,89,2,0,student,single,tertiary,no,yes,no,cellular,may,failure,no
267,2025-11-10 19:09:12.766960+00:00,37,600,152,1,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
268,2025-11-10 19:09:12.766960+00:00,39,-349,611,2,0,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
269,2025-11-10 19:09:12.766960+00:00,41,183,110,2,0,blue-collar,married,primary,no,yes,yes,cellular,may,failure,no
270,2025-11-10 19:09:12.766960+00:00,40,0,463,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
271,2025-11-10 19:09:12.766960+00:00,42,0,562,2,0,management,single,tertiary,no,yes,yes,cellular,may,failure,yes
272,2025-11-10 19:09:12.766960+00:00,40,0,962,1,0,blue-collar,divorced,primary,no,yes,no,cellular,may,failure,no
273,2025-11-10 19:09:12.766960+00:00,57,1078,10,4,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
274,2025-11-10 19:09:12.766960+00:00,56,155,118,3,0,entrepreneur,divorced,secondary,no,no,no,cellular,may,failure,no
275,2025-11-10 19:09:12.766960+00:00,37,190,92,2,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
276,2025-11-10 19:09:12.766960+00:00,59,319,143,3,0,retired,married,secondary,no,yes,no,cellular,may,failure,no
277,2025-11-10 19:09:12.766960+00:00,39,-185,189,3,0,services,divorced,secondary,no,yes,no,cellular,may,failure,no
278,2025-11-10 19:09:12.766960+00:00,49,47,234,2,0,services,married,secondary,no,no,no,cellular,may,failure,no
279,2025-11-10 19:09:12.766960+00:00,38,570,75,2,0,services,single,secondary,no,yes,no,cellular,may,failure,no
280,2025-11-10 19:09:12.766960+00:00,36,19,189,2,0,self-employed,married,tertiary,no,no,no,cellular,may,failure,no
281,2025-11-10 19:09:12.766960+00:00,50,61,621,3,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
282,2025-11-10 19:09:12.766960+00:00,41,-62,55,2,0,admin.,married,secondary,no,yes,yes,cellular,may,failure,no
283,2025-11-10 19:09:12.766960+00:00,54,258,310,4,0,technician,married,tertiary,no,no,no,cellular,may,failure,no
284,2025-11-10 19:09:12.766960+00:00,58,76,156,2,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
285,2025-11-10 19:09:12.766960+00:00,30,0,5,2,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
286,2025-11-10 19:09:12.766960+00:00,33,352,225,2,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
287,2025-11-10 19:09:12.766960+00:00,47,368,125,2,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
288,2025-11-10 19:09:12.766960+00:00,50,339,2,3,0,technician,single,tertiary,no,yes,no,cellular,may,failure,no
289,2025-11-10 19:09:12.766960+00:00,32,1331,286,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
290,2025-11-10 19:09:12.766960+00:00,40,672,164,2,0,self-employed,married,secondary,no,yes,no,cellular,may,failure,no
291,2025-11-10 19:09:12.766960+00:00,37,58,98,2,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
292,2025-11-10 19:09:12.766960+00:00,54,447,742,2,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
293,2025-11-10 19:09:12.766960+00:00,24,423,226,3,0,student,single,secondary,no,yes,no,cellular,may,failure,no
294,2025-11-10 19:09:12.766960+00:00,54,0,120,2,0,management,married,tertiary,no,no,no,cellular,may,failure,no
295,2025-11-10 19:09:12.766960+00:00,34,19,362,4,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
296,2025-11-10 19:09:12.766960+00:00,56,13,357,2,0,technician,divorced,primary,no,yes,no,cellular,may,failure,no
297,2025-11-10 19:09:12.766960+00:00,31,3,200,2,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
298,2025-11-10 19:09:12.766960+00:00,24,82,204,2,0,student,single,secondary,no,yes,no,cellular,may,failure,no
299,2025-11-10 19:09:12.766960+00:00,42,28,126,3,0,blue-collar,divorced,primary,no,yes,no,cellular,may,failure,no
300,2025-11-10 19:09:12.766960+00:00,57,792,65,2,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
301,2025-11-10 19:09:12.766960+00:00,42,408,107,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
302,2025-11-10 19:09:12.766960+00:00,51,531,267,2,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
303,2025-11-10 19:09:12.766960+00:00,57,211,248,2,0,retired,married,secondary,no,yes,no,cellular,may,failure,no
304,2025-11-10 19:09:12.766960+00:00,36,62,215,2,0,services,single,secondary,no,yes,no,cellular,may,failure,no
305,2025-11-10 19:09:12.766960+00:00,53,257,209,2,0,services,married,secondary,no,yes,no,cellular,may,failure,no
306,2025-11-10 19:09:12.766960+00:00,50,1234,205,2,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
307,2025-11-10 19:09:12.766960+00:00,54,313,83,2,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
308,2025-11-10 19:09:12.766960+00:00,55,89,106,3,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
309,2025-11-10 19:09:12.766960+00:00,44,129,189,2,0,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
310,2025-11-10 19:09:12.766960+00:00,43,0,105,2,0,management,married,secondary,no,yes,no,cellular,may,failure,no
311,2025-11-10 19:09:12.766960+00:00,56,353,106,2,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
312,2025-11-10 19:09:12.766960+00:00,54,851,108,2,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
313,2025-11-10 19:09:12.766960+00:00,55,96,311,2,0,services,divorced,primary,no,yes,yes,cellular,may,failure,no
314,2025-11-10 19:09:12.766960+00:00,37,398,214,2,0,services,divorced,secondary,no,yes,yes,cellular,may,failure,no
315,2025-11-10 19:09:12.766960+00:00,33,193,132,2,0,admin.,single,tertiary,no,no,no,cellular,may,failure,no
316,2025-11-10 19:09:12.766960+00:00,46,-358,358,2,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
317,2025-11-10 19:09:12.766960+00:00,36,539,453,2,0,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
318,2025-11-10 19:09:12.766960+00:00,51,0,364,2,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
319,2025-11-10 19:09:12.766960+00:00,40,0,136,2,0,retired,single,primary,no,no,no,cellular,may,failure,no
320,2025-11-10 19:09:12.766960+00:00,42,490,386,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
321,2025-11-10 19:09:12.766960+00:00,51,0,173,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
322,2025-11-10 19:09:12.766960+00:00,49,403,241,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
323,2025-11-10 19:09:12.766960+00:00,48,161,224,3,0,management,married,secondary,no,yes,no,cellular,may,failure,no
324,2025-11-10 19:09:12.766960+00:00,32,2558,148,2,0,technician,divorced,tertiary,no,no,no,cellular,may,failure,no
325,2025-11-10 19:09:12.766960+00:00,31,98,196,2,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
326,2025-11-10 19:09:12.766960+00:00,55,115,111,4,0,management,single,tertiary,no,no,no,cellular,may,failure,no
327,2025-11-10 19:09:12.766960+00:00,40,436,231,3,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
328,2025-11-10 19:09:12.766960+00:00,47,831,316,3,0,technician,married,tertiary,no,yes,no,cellular,may,failure,no
329,2025-11-10 19:09:12.766960+00:00,57,206,216,3,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
330,2025-11-10 19:09:12.766960+00:00,41,290,240,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
331,2025-11-10 19:09:12.766960+00:00,48,1,669,3,0,blue-collar,married,secondary,no,no,no,cellular,may,failure,no
332,2025-11-10 19:09:12.766960+00:00,42,57,425,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
333,2025-11-10 19:09:12.766960+00:00,30,-457,143,2,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
334,2025-11-10 19:09:12.766960+00:00,58,1387,174,5,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
335,2025-11-10 19:09:12.766960+00:00,45,24598,313,3,0,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
336,2025-11-10 19:09:12.766960+00:00,49,30,135,4,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
337,2025-11-10 19:09:12.766960+00:00,42,1022,146,2,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
338,2025-11-10 19:09:12.766960+00:00,53,56,152,2,0,technician,married,secondary,no,yes,yes,cellular,may,failure,no
339,2025-11-10 19:09:12.766960+00:00,51,-2,402,3,0,admin.,single,secondary,yes,no,no,cellular,may,failure,no
340,2025-11-10 19:09:12.766960+00:00,32,121,213,2,0,services,single,secondary,no,yes,no,cellular,may,failure,no
341,2025-11-10 19:09:12.766960+00:00,41,842,144,3,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
342,2025-11-10 19:09:12.766960+00:00,43,693,124,3,0,management,divorced,secondary,no,yes,no,cellular,may,failure,no
343,2025-11-10 19:09:12.766960+00:00,40,-333,183,2,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,no
344,2025-11-10 19:09:12.766960+00:00,50,1533,325,2,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
345,2025-11-10 19:09:12.766960+00:00,34,46,39,4,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
346,2025-11-10 19:09:12.766960+00:00,53,18,503,2,0,services,married,secondary,no,no,no,cellular,may,failure,no
347,2025-11-10 19:09:12.766960+00:00,45,44,95,4,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
348,2025-11-10 19:09:12.766960+00:00,39,-100,680,2,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
349,2025-11-10 19:09:12.766960+00:00,44,510,421,4,0,services,married,tertiary,no,yes,no,cellular,may,failure,no
350,2025-11-10 19:09:12.766960+00:00,55,685,174,3,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
351,2025-11-10 19:09:12.766960+00:00,46,187,113,2,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
352,2025-11-10 19:09:12.766960+00:00,45,66,808,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
353,2025-11-10 19:09:12.766960+00:00,34,560,198,3,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
354,2025-11-10 19:09:12.766960+00:00,36,0,195,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
355,2025-11-10 19:09:12.766960+00:00,59,27,347,3,0,blue-collar,divorced,secondary,no,no,no,cellular,may,failure,no
356,2025-11-10 19:09:12.766960+00:00,31,12,208,2,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
357,2025-11-10 19:09:12.766960+00:00,44,34,404,4,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
358,2025-11-10 19:09:12.766960+00:00,33,1068,396,2,0,entrepreneur,single,tertiary,no,yes,no,cellular,may,failure,no
359,2025-11-10 19:09:12.766960+00:00,40,211,216,4,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
360,2025-11-10 19:09:12.766960+00:00,46,377,98,2,0,admin.,single,tertiary,no,yes,no,cellular,may,failure,no
361,2025-11-10 19:09:12.766960+00:00,48,263,350,2,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
362,2025-11-10 19:09:12.766960+00:00,42,1263,114,2,0,services,married,secondary,no,yes,no,cellular,may,failure,no
363,2025-11-10 19:09:12.766960+00:00,27,8,88,3,0,services,married,secondary,no,yes,no,cellular,may,failure,no
364,2025-11-10 19:09:12.766960+00:00,48,126,379,2,0,admin.,married,secondary,no,yes,yes,cellular,may,failure,no
365,2025-11-10 19:09:12.766960+00:00,59,230,190,3,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
366,2025-11-10 19:09:12.766960+00:00,46,841,158,1,0,technician,married,tertiary,no,yes,no,cellular,may,failure,no
367,2025-11-10 19:09:12.766960+00:00,38,308,102,1,0,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
368,2025-11-10 19:09:12.766960+00:00,43,1,306,1,0,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
369,2025-11-10 19:09:12.766960+00:00,38,86,218,1,0,admin.,divorced,tertiary,no,yes,no,cellular,may,failure,no
370,2025-11-10 19:09:12.766960+00:00,23,157,54,1,0,student,single,secondary,no,yes,no,cellular,may,failure,no
371,2025-11-10 19:09:12.766960+00:00,34,22,344,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
372,2025-11-10 19:09:12.766960+00:00,38,46,195,1,0,admin.,married,secondary,no,yes,yes,cellular,may,failure,no
373,2025-11-10 19:09:12.766960+00:00,37,1293,652,1,0,blue-collar,married,secondary,no,no,no,cellular,may,failure,no
374,2025-11-10 19:09:12.766960+00:00,25,122,286,1,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
375,2025-11-10 19:09:12.766960+00:00,48,131,189,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
376,2025-11-10 19:09:12.766960+00:00,49,143,83,1,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
377,2025-11-10 19:09:12.766960+00:00,38,393,184,2,0,admin.,single,secondary,no,no,no,cellular,may,failure,no
378,2025-11-10 19:09:12.766960+00:00,43,98,235,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
379,2025-11-10 19:09:12.766960+00:00,33,0,290,1,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
380,2025-11-10 19:09:12.766960+00:00,55,224,232,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
381,2025-11-10 19:09:12.766960+00:00,38,757,133,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
382,2025-11-10 19:09:12.766960+00:00,49,245,318,1,0,services,married,secondary,no,yes,yes,cellular,may,failure,no
383,2025-11-10 19:09:12.766960+00:00,40,8486,260,3,0,management,married,secondary,no,no,no,cellular,may,failure,no
384,2025-11-10 19:09:12.766960+00:00,43,350,437,1,0,admin.,married,secondary,no,no,no,cellular,may,failure,no
385,2025-11-10 19:09:12.766960+00:00,38,20,402,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
386,2025-11-10 19:09:12.766960+00:00,58,1667,85,1,0,services,married,secondary,no,yes,yes,cellular,may,failure,no
387,2025-11-10 19:09:12.766960+00:00,57,345,125,1,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
388,2025-11-10 19:09:12.766960+00:00,32,10,501,4,0,unemployed,married,secondary,no,yes,no,cellular,may,failure,no
389,2025-11-10 19:09:12.766960+00:00,56,830,1201,1,0,management,married,tertiary,no,yes,yes,cellular,may,failure,yes
390,2025-11-10 19:09:12.766960+00:00,58,29,253,1,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,no
391,2025-11-10 19:09:12.766960+00:00,60,545,1030,1,0,retired,divorced,secondary,no,yes,no,cellular,may,failure,yes
392,2025-11-10 19:09:12.766960+00:00,37,8730,149,1,0,technician,married,tertiary,no,yes,no,cellular,may,failure,no
393,2025-11-10 19:09:12.766960+00:00,46,477,114,1,0,technician,divorced,tertiary,no,yes,no,cellular,may,failure,no
394,2025-11-10 19:09:12.766960+00:00,27,4,243,1,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
395,2025-11-10 19:09:12.766960+00:00,43,1205,769,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
396,2025-11-10 19:09:12.766960+00:00,32,0,135,3,0,technician,single,secondary,no,yes,yes,cellular,may,failure,no
397,2025-11-10 19:09:12.766960+00:00,40,263,231,1,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
